w1:[5, 7, 4, 6, 15, 3, 10, 2, 8, 1, 13, 14, 12, 9, 11]
w2:[2, 8, 13, 10, 12, 14, 4, 11, 15, 9, 1, 3, 5, 7, 6]
w3:[1, 10, 11, 5, 12, 3, 14, 2, 4, 8, 13, 6, 7, 9, 15]
w4:[9, 12, 6, 2, 3, 5, 8, 1, 13, 14, 15, 4, 7, 10, 11]
w5:[9, 10, 14, 7, 6, 2, 3, 13, 15, 5, 4, 8, 11, 1, 12]
w6:[10, 5, 3, 15, 7, 8, 14, 2, 11, 12, 6, 13, 1, 4, 9]
w7:[6, 13, 5, 4, 2, 1, 9, 7, 14, 15, 8, 11, 12, 3, 10]
w8:[15, 2, 13, 11, 10, 4, 1, 8, 6, 5, 7, 12, 14, 3, 9]
w9:[7, 2, 9, 10, 11, 1, 4, 3, 5, 15, 12, 13, 14, 8, 6]
w10:[5, 13, 4, 7, 15, 10, 6, 2, 3, 9, 8, 12, 1, 11, 14]
w11:[2, 11, 12, 6, 5, 7, 15, 13, 3, 14, 1, 9, 8, 10, 4]
w12:[11, 15, 3, 7, 5, 1, 4, 13, 6, 2, 9, 12, 8, 10, 14]
w13:[14, 2, 1, 15, 11, 8, 7, 13, 5, 10, 6, 12, 4, 3, 9]
w14:[13, 3, 9, 5, 14, 6, 8, 12, 7, 2, 15, 4, 10, 11, 1]
w15:[12, 3, 15, 14, 11, 4, 1, 9, 6, 5, 10, 2, 8, 13, 7]

* Set 20 ***** |M|=|W|=15
15 men's preference list:
m1:[3, 9, 1, 15, 4, 5, 12, 14, 6, 7, 8, 11, 13, 10, 2]
m2:[5, 6, 7, 4, 15, 2, 14, 9, 12, 1, 13, 3, 11, 8, 10]
m3:[14, 1, 7, 4, 9, 11, 12, 2, 5, 8, 3, 13, 6, 15, 10]
m4:[3, 10, 7, 8, 13, 6, 14, 4, 9, 5, 12, 2, 1, 15, 11]
m5:[3, 4, 14, 15, 9, 8, 6, 11, 2, 10, 7, 12, 13, 1, 5]
m6:[12, 14, 9, 3, 8, 11, 10, 13, 2, 6, 4, 15, 5, 1, 7]
m7:[15, 1, 2, 3, 4, 9, 5, 11, 8, 7, 12, 10, 6, 13, 14]
m8:[3, 5, 4, 1, 2, 11, 15, 12, 14, 10, 9, 8, 7, 6, 13]
m9:[12, 13, 8, 9, 1, 4, 14, 5, 2, 15, 10, 7, 6, 3, 11]
m10:[15, 10, 5, 9, 2, 1, 8, 13, 14, 11, 4, 7, 12, 3, 6]
m11:[15, 9, 2, 1, 12, 13, 4, 14, 11, 6, 7, 3, 5, 8, 10]
m12:[6, 1, 4, 5, 15, 13, 3, 7, 8, 10, 12, 11, 2, 9, 14]
m13:[13, 11, 1, 2, 4, 15, 7, 6, 12, 3, 5, 10, 14, 9, 8]
m14:[4, 5, 9, 12, 13, 10, 14, 11, 8, 7, 6, 15, 1, 3, 2]
m15:[2, 1, 13, 9, 5, 14, 4, 3, 7, 15, 11, 12, 10, 6, 8]
15 women's preference list:
w1:[10, 9, 1, 6, 4, 14, 12, 5, 15, 11, 8, 2, 3, 7, 13]
w2:[13, 15, 11, 7, 1, 6, 9, 5, 4, 8, 12, 14, 2, 10, 3]
w3:[7, 15, 3, 13, 9, 8, 10, 6, 2, 14, 5, 11, 12, 4, 1]
w4:[10, 8, 6, 9, 4, 12, 3, 5, 14, 15, 7, 13, 2, 11, 1]
w5:[12, 3, 8, 6, 10, 4, 14, 9, 5, 13, 7, 11, 2, 15, 1]
w6:[12, 15, 10, 9, 8, 5, 6, 4, 2, 7, 14, 1, 3, 13, 11]
w7:[12, 2, 9, 7, 14, 11, 4, 1, 6, 13, 10, 5, 3, 8, 15]
w8:[8, 5, 13, 12, 10, 3, 11, 4, 14, 2, 9, 7, 15, 6, 1]
w9:[2, 9, 1, 12, 11, 3, 15, 7, 5, 13, 10, 6, 4, 8, 14]
w10:[8, 3, 10, 12, 2, 5, 4, 6, 15, 7, 13, 1, 14, 11, 9]
w11:[8, 9, 6, 10, 11, 4, 15, 12, 13, 1, 2, 5, 7, 14, 3]
w12:[10, 9, 5, 8, 7, 2, 14, 15, 1, 11, 12, 6, 13, 3, 4]
w13:[6, 13, 14, 9, 11, 7, 8, 3, 4, 15, 1, 10, 2, 12, 5]
w14:[15, 4, 12, 8, 11, 6, 7, 10, 3, 13, 5, 2, 1, 14, 9]
w15:[6, 13, 11, 2, 7, 12, 1, 14, 5, 8, 9, 4, 15, 3, 10]
