      (205, 229, 40.980)
      (205, 259, 39.398)
      (205, 279, 97.996)
      (205, 371, 29.783)
      (206, 53, 17.112)
      (206, 170, 21.213)
      (206, 175, 40.223)
      (206, 236, 54.898)
      (206, 256, 39.260)
      (206, 356, 41.743)
      (206, 379, 10.340)
      (206, 385, 62.574)
      (206, 398, 53.678)
      (207, 25, 25.523)
      (207, 131, 17.877)
      (207, 157, 99.642)
      (207, 183, 31.418)
      (207, 202, 67.398)
      (207, 231,  4.148)
      (207, 278, 91.714)
      (208, 18, 86.060)
      (208, 20, 41.846)
      (208, 40, 16.896)
      (208, 78, 17.071)
      (208, 82, 33.245)
      (208, 131, 10.063)
      (208, 160, 15.213)
      (208, 245, 52.147)
      (208, 262, 49.431)
      (208, 296, 14.884)
      (208, 300, 11.402)
      (208, 302, 86.425)
      (208, 307, 48.566)
      (208, 312, 93.447)
      (208, 337, 18.134)
      (208, 355, 99.347)
      (208, 380, 91.386)
      (208, 403, 20.230)
      (209,  7, 84.668)
      (209, 56, 58.849)
      (209, 60, 33.804)
      (209, 63, 32.211)
      (209, 99, 28.920)
      (209, 106, 83.505)
      (209, 128, 64.733)
      (209, 172, 16.867)
      (209, 188, 36.534)
      (209, 201, 97.905)
      (209, 282, 35.151)
      (209, 289, 48.814)
      (209, 383, 97.193)
      (209, 388, 49.967)
      (210, 13, 40.590)
      (210, 32, 82.706)
      (210, 55, 82.464)
      (210, 81, 98.643)
      (210, 115, 45.682)
      (210, 117, 14.335)
      (210, 134, 52.590)
      (210, 193, 42.996)
      (210, 222, 76.894)
      (210, 227, 40.478)
      (210, 301, 42.793)
      (210, 305, 87.347)
      (210, 379, 55.150)
      (211, 21, 55.075)
      (211, 31, 68.055)
      (211, 45, 96.561)
      (211, 58, 55.242)
      (211, 82, 17.058)
      (211, 84, 77.469)
      (211, 117, 98.462)
      (211, 150, 71.393)
      (211, 202, 32.344)
      (211, 305, 65.033)
      (211, 321, 95.261)
      (211, 394, 12.082)
      (212, 54, 57.091)
      (212, 72, 25.568)
      (212, 81, 19.254)
      (212, 100,  6.538)
      (212, 240, 12.387)
      (212, 256, 59.730)
      (212, 284, 56.831)
      (212, 310, 87.625)
      (212, 329, 91.366)
      (213, 13,  0.709)
      (213, 41, 35.569)
      (213, 116, 10.285)
      (213, 126, 84.622)
      (213, 177, 66.450)
      (213, 207, 91.036)
      (213, 236, 39.712)
      (213, 260, 56.137)
      (213, 363, 89.379)
      (213, 374, 45.846)
      (214, 157, 82.096)
      (214, 172, 18.142)
      (214, 196, 64.350)
      (214, 199, 19.360)
      (214, 227, 76.408)
      (214, 310, 33.819)
      (214, 357, 21.666)
      (214, 377, 14.541)
      (214, 381, 48.041)
      (215, 130, 84.411)
      (215, 159, 82.548)
      (215, 171,  2.399)
      (215, 208, 72.578)
      (215, 223, 53.374)
      (215, 259, 97.752)
      (215, 264, 68.836)
      (215, 310, 14.161)
      (215, 371, 84.951)
      (215, 398, 44.068)
      (216, 57, 82.952)
      (216, 144,  5.160)
      (216, 183, 34.639)
      (216, 205, 68.593)
      (216, 226, 74.633)
      (216, 232, 50.967)
      (216, 283, 23.568)
      (216, 325,  8.220)
      (216, 337, 66.462)
      (216, 362, 76.204)
      (216, 375, 83.306)
      (216, 385, 47.627)
      (216, 393, 95.054)
      (216, 403, 28.095)
      (217,  8, 92.891)
      (217, 64, 44.645)
      (217, 115, 68.031)
      (217, 231, 25.283)
      (217, 375, 56.710)
      (218, 37, 70.800)
      (218, 144, 35.213)
      (218, 168,  2.026)
      (218, 187, 39.496)
      (218, 233, 57.588)
      (218, 249, 92.413)
      (218, 258, 68.542)
      (218, 259, 16.198)
      (218, 306, 63.395)
      (218, 400, 94.346)
      (219, 20, 16.403)
      (219, 36, 81.947)
      (219, 104, 27.496)
      (219, 118, 76.733)
      (219, 145, 31.507)
      (219, 151, 58.594)
      (219, 172,  8.971)
      (219, 226, 15.586)
      (219, 240, 81.666)
      (219, 246, 46.290)
      (219, 334, 48.420)
      (219, 358, 49.887)
      (220, 64, 43.911)
      (220, 88, 13.634)
      (220, 112,  4.163)
      (220, 124, 11.661)
      (220, 182, 97.698)
      (220, 185, 46.517)
      (220, 222, 12.814)
      (220, 284, 87.544)
      (220, 306, 16.177)
      (220, 315, 52.792)
      (220, 395, 89.072)
      (220, 401, 22.496)
      (221, 30, 93.894)
      (221, 74, 43.784)
      (221, 145, 94.349)
      (221, 158, 45.917)
      (221, 298, 84.878)
      (221, 334, 38.391)
      (221, 391, 39.859)
      (222, 124, 86.528)
      (222, 162, 52.147)
      (222, 166, 77.513)
      (222, 208, 72.692)
      (222, 259, 99.334)
      (222, 277, 21.256)
      (222, 303, 52.869)
      (222, 311, 19.312)
      (222, 318, 47.172)
      (222, 367,  7.755)
      (222, 372, 11.254)
      (222, 395, 88.709)
      (223, 56, 88.230)
      (223, 126, 63.187)
      (223, 207, 45.884)
      (223, 228, 87.999)
      (223, 249, 10.882)
      (223, 255, 55.837)
      (223, 263, 38.254)
      (223, 289, 97.902)
      (223, 291, 88.245)
      (223, 347, 57.268)
      (223, 375, 42.679)
      (223, 399, 61.092)
      (224, 23, 37.106)
      (224, 83, 43.107)
      (224, 105, 90.513)
      (224, 112, 60.706)
      (224, 140, 40.348)
      (224, 145,  2.134)
      (224, 152, 17.207)
      (224, 169, 23.989)
      (224, 210, 75.678)
      (224, 312, 69.175)
      (224, 357, 28.159)
      (224, 358, 11.380)
      (224, 366, 71.998)
      (225, 12, 84.845)
      (225, 94, 35.770)
      (225, 152, 39.738)
      (225, 177, 59.476)
      (225, 293, 37.284)
      (226, 68, 64.388)
      (226, 203, 50.510)
      (226, 253, 88.723)
      (226, 258, 11.419)
      (226, 287,  6.571)
      (226, 309, 94.095)
      (227,  8, 99.181)
      (227,  9, 88.408)
      (227, 43, 85.378)
      (227, 164,  8.052)
      (227, 201, 61.977)
      (227, 361, 48.039)
      (228, 122, 80.356)
      (228, 123,  8.011)
      (228, 192, 63.494)
      (228, 204, 96.977)
      (228, 262,  2.217)
      (228, 279, 23.600)
      (228, 310, 13.559)
      (228, 334, 81.841)
      (228, 366, 36.232)
      (228, 373, 39.445)
      (229, 19, 11.043)
      (229, 41,  6.449)
      (229, 70, 43.505)
      (229, 94, 99.118)
      (229, 128, 96.699)
      (229, 154, 48.047)
      (229, 188, 29.084)
      (229, 195, 35.469)
      (230, 45, 95.404)
      (230, 101, 49.703)
      (230, 109, 90.972)
      (230, 119, 95.815)
      (230, 140,  4.941)
      (230, 239,  6.290)
      (230, 304, 27.691)
      (230, 336, 54.257)
      (230, 337, 61.416)
      (231, 14, 53.878)
      (231, 30,  2.219)
      (231, 49, 13.085)
      (231, 81, 59.151)
      (231, 105, 71.865)
      (231, 225, 69.418)
      (231, 242, 14.526)
      (231, 252, 31.061)
      (231, 299, 73.201)
      (231, 304, 61.674)
      (231, 404, 32.630)
      (232, 131, 44.863)
      (232, 136, 81.258)
      (232, 153, 15.427)
      (232, 243, 26.078)
      (232, 320, 98.443)
      (232, 326,  2.697)
      (233, 35, 46.992)
      (233, 66, 78.687)
      (233, 111, 52.231)
      (233, 177, 99.521)
      (233, 178,  8.146)
      (233, 210, 51.959)
      (233, 240, 96.365)
      (233, 249, 17.806)
      (233, 259, 44.195)
      (233, 289, 88.104)
      (233, 292, 66.363)
      (233, 338,  9.408)
      (234, 109, 50.000)
      (234, 112,  3.664)
      (234, 146, 70.458)
      (234, 150, 95.074)
      (234, 159, 24.792)
      (234, 206, 71.252)
      (234, 264, 19.754)
      (234, 275, 98.780)
      (234, 322, 58.969)
      (234, 342, 36.548)
      (234, 350, 55.136)
      (234, 383, 40.014)
      (234, 401,  9.936)
      (235, 28, 93.405)
      (235, 41, 47.915)
      (235, 113, 45.739)
      (235, 169, 37.726)
      (235, 191, 40.760)
      (235, 236, 57.234)
      (235, 268, 84.231)
      (235, 275, 25.879)
      (235, 276,  4.504)
      (235, 287, 20.759)
      (235, 290, 86.128)
      (235, 380, 67.743)
      (235, 385, 26.004)
      (235, 386, 91.278)
      (236, 42, 32.181)
      (236, 102, 14.811)
      (236, 106, 65.930)
      (236, 181, 24.676)
      (236, 195, 60.654)
      (236, 197, 16.932)
      (236, 232, 40.009)
      (236, 260, 27.115)
      (237,  8, 24.017)
      (237, 37, 54.376)
      (237, 40, 19.257)
      (237, 43, 73.695)
      (237, 97, 97.974)
      (237, 164, 27.025)
      (237, 166, 62.496)
      (237, 300, 44.757)
      (237, 341, 21.673)
      (238, 21, 94.928)
      (238, 37, 26.917)
      (238, 129, 41.723)
      (238, 241, 41.813)
      (238, 377, 82.365)
      (239, 26, 58.328)
      (239, 89, 53.143)
      (239, 177, 12.204)
      (239, 240, 67.172)
      (239, 262,  4.111)
      (239, 283,  5.215)
      (239, 307, 31.563)
      (239, 337, 60.765)
      (239, 341, 49.354)
      (239, 399, 87.843)
      (240, 29, 67.226)
      (240, 30, 37.302)
      (240, 79, 23.749)
      (240, 142, 15.818)
      (240, 179, 99.642)
      (240, 209, 33.828)
      (240, 348, 36.372)
      (240, 381, 97.355)
      (240, 398, 63.319)
      (241, 10, 48.551)
      (241, 12, 41.008)
      (241, 30, 30.200)
      (241, 34, 32.071)
      (241, 103, 69.536)
      (241, 128, 62.623)
      (241, 130, 98.551)
      (241, 133, 67.404)
      (241, 163, 66.388)
      (241, 213, 89.286)
      (241, 250,  3.488)
      (241, 267, 22.907)
      (241, 302, 81.166)
      (241, 337, 37.028)
      (241, 361, 85.604)
      (242,  4, 48.987)
      (242,  9, 18.791)
      (242, 26, 51.548)
      (242, 113, 80.277)
      (242, 117, 47.809)
      (242, 133, 14.411)
      (242, 161, 93.402)
      (242, 174, 80.973)
      (242, 185, 67.036)
      (242, 290, 46.500)
      (242, 369, 25.465)
      (242, 386, 20.739)
      (242, 401, 89.459)
      (243, 32, 18.416)
      (243, 41, 95.689)
      (243, 42, 57.710)
      (243, 46, 47.466)
      (243, 50,  1.741)
      (243, 67, 86.492)
      (243, 78,  5.752)
      (243, 114,  7.146)
      (243, 148, 48.584)
      (243, 192, 12.640)
      (243, 321, 88.173)
      (243, 341, 25.525)
      (243, 391, 77.518)
      (244, 45, 11.929)
      (244, 87, 17.241)
      (244, 105, 64.247)
      (244, 106, 22.342)
      (244, 108, 23.466)
      (244, 109, 82.575)
      (244, 112, 20.030)
      (244, 232, 51.610)
      (245,  5, 58.878)
      (245, 35, 68.707)
      (245, 50, 44.469)
      (245, 172, 81.377)
      (245, 243, 91.281)
      (245, 263, 64.300)
      (245, 332, 93.919)
      (246, 31, 40.791)
      (246, 60, 82.876)
      (246, 88, 29.847)
      (246, 100, 76.589)
      (246, 129, 39.865)
      (246, 155,  0.658)
      (246, 171, 53.049)
      (246, 261, 32.638)
      (246, 262, 15.850)
      (246, 269, 45.593)
      (246, 278, 95.958)
      (246, 353, 63.860)
      (246, 386, 85.868)
      (247, 45, 29.905)
      (247, 110, 86.495)
      (247, 197, 44.727)
      (247, 248, 90.069)
      (247, 254,  8.096)
      (247, 293, 30.478)
      (247, 304, 15.266)
      (247, 365, 25.921)
      (248,  2,  3.103)
      (248, 36, 96.302)
      (248, 49, 72.150)
      (248, 62, 74.832)
      (248, 86, 59.549)
      (248, 89, 66.096)
      (248, 106, 95.140)
      (248, 129, 49.398)
      (248, 143, 39.149)
      (248, 159,  6.948)
      (248, 174,  7.515)
      (248, 225, 35.053)
      (248, 338, 92.283)
      (248, 387, 45.022)
      (248, 394, 59.601)
      (249,  7, 68.709)
      (249, 19,  0.201)
      (249, 22, 96.548)
      (249, 29, 68.685)
      (249, 100, 67.189)
      (249, 127, 38.608)
      (249, 222, 58.411)
      (249, 301, 94.878)
      (249, 307, 55.917)
      (250, 28, 94.947)
      (250, 59, 74.863)
      (250, 65, 59.162)
      (250, 75, 67.167)
      (250, 132, 95.230)
      (250, 181, 35.775)
      (250, 228, 27.557)
      (250, 237, 33.872)
      (250, 244,  7.311)
      (250, 307, 10.538)
      (250, 354, 88.215)
      (250, 369, 71.544)
      (251,  9,  1.536)
      (251, 45, 44.215)
      (251, 47, 56.290)
      (251, 51, 28.614)
      (251, 87, 68.020)
      (251, 114, 86.731)
      (251, 122, 88.505)
      (251, 148, 23.885)
      (251, 164, 99.225)
      (251, 197, 24.462)
      (251, 278, 37.285)
      (251, 292, 80.493)
      (251, 327, 54.836)
      (251, 358,  8.034)
      (251, 385, 68.703)
      (252,  7,  2.546)
      (252, 11, 18.012)
      (252, 77, 33.536)
      (252, 262, 14.824)
      (252, 268, 73.029)
      (253, 13, 73.345)
      (253, 26, 75.329)
      (253, 27, 20.806)
      (253, 77, 47.863)
      (253, 150, 47.145)
      (253, 184, 83.301)
      (253, 213, 63.332)
      (253, 266, 49.153)
      (253, 288, 16.981)
      (253, 303, 54.349)
      (253, 345, 69.546)
      (254, 104, 63.383)
      (254, 135, 51.505)
      (254, 164,  9.109)
      (254, 182, 11.457)
      (254, 215, 50.985)
      (254, 229, 74.780)
      (254, 255, 52.589)
      (254, 266, 38.553)
      (255, 15, 64.648)
      (255, 16, 13.982)
      (255, 63, 19.747)
      (255, 92, 54.455)
      (255, 103, 95.196)
      (255, 124, 12.224)
      (255, 139, 97.265)
      (255, 151, 82.523)
      (255, 169, 19.124)
      (255, 175,  3.747)
      (255, 187, 97.541)
      (255, 235, 15.943)
      (255, 248, 52.197)
      (255, 250, 18.564)
      (255, 294, 70.342)
      (255, 324, 41.895)
      (255, 355, 89.510)
      (255, 359, 73.026)
      (255, 376, 34.885)
      (256, 14, 67.029)
      (256, 113, 70.651)
      (256, 200, 54.892)
      (256, 203, 30.653)
      (256, 287, 76.921)
      (256, 297, 46.498)
      (256, 345, 66.219)
      (257, 16, 43.351)
      (257, 26, 61.762)
      (257, 55, 75.106)
      (257, 79, 32.962)
      (257, 96, 55.956)
      (257, 142, 77.875)
      (257, 161, 45.610)
      (257, 249, 75.821)
      (257, 256, 47.699)
      (257, 258, 42.644)
      (257, 266, 85.663)
      (257, 280, 97.980)
      (257, 336, 56.946)
      (257, 381, 97.626)
      (257, 389, 20.962)
      (257, 392, 89.122)
      (258, 71, 48.213)
      (258, 74, 35.872)
      (258, 188, 49.907)
      (258, 268, 45.536)
      (258, 299, 34.614)
      (258, 344,  4.660)
      (259,  9, 31.395)
      (259, 78, 24.718)
      (259, 101, 27.875)
      (259, 206, 74.760)
      (259, 210, 88.936)
      (259, 218, 17.040)
      (259, 244, 24.231)
      (259, 282, 77.641)
      (259, 298,  3.455)
      (259, 311, 36.082)
      (259, 317,  1.366)
      (259, 319, 75.221)
      (259, 326, 46.193)
      (259, 395, 90.683)
      (260,  8, 21.755)
      (260, 12, 90.783)
      (260, 86, 95.373)
      (260, 114, 41.182)
      (260, 127, 15.391)
      (260, 131, 40.943)
      (260, 136, 40.785)
      (260, 189, 49.437)
      (260, 194,  1.609)
      (260, 239, 51.539)
      (260, 302, 63.592)
      (260, 311, 52.958)
      (260, 331, 59.860)
      (260, 364, 71.472)
      (260, 389,  7.817)
      (261, 14, 30.145)
      (261, 18, 88.231)
      (261, 38, 12.002)
      (261, 59,  2.747)
      (261, 292, 19.298)
      (261, 293, 46.682)
      (261, 301,  7.223)
      (261, 391, 59.797)
      (262, 24, 52.175)
      (262, 110, 21.901)
      (262, 124, 18.091)
      (262, 161, 83.844)
      (262, 180, 98.473)
      (262, 186, 74.189)
      (262, 222, 29.730)
      (262, 226, 84.924)
      (262, 241, 10.279)
      (262, 250, 74.367)
      (262, 364, 43.164)
      (263, 15,  3.249)
      (263, 21, 59.026)
      (263, 86, 98.259)
      (263, 120, 28.183)
      (263, 131, 89.715)
      (263, 157, 58.088)
      (263, 242, 38.555)
      (263, 269,  2.568)
      (263, 281, 36.370)
      (263, 315, 80.899)
      (263, 348, 84.854)
      (263, 365, 27.709)
      (264, 25, 77.054)
      (264, 30,  2.315)
      (264, 73, 21.113)
      (264, 83, 62.395)
      (264, 122, 25.067)
      (264, 144, 17.725)
      (264, 184, 37.444)
      (264, 200, 16.652)
      (264, 235, 50.163)
      (264, 273, 14.077)
      (264, 296, 81.712)
      (264, 340, 20.575)
      (265, 14, 63.456)
      (265, 32, 69.185)
      (265, 36, 99.974)
      (265, 56, 24.800)
      (265, 121,  0.685)
      (265, 177, 90.461)
      (266, 14, 21.109)
      (266, 85, 18.446)
      (266, 119, 80.337)
      (266, 120, 62.992)
      (266, 131, 33.861)
      (266, 141, 11.011)
      (266, 216, 99.572)
      (266, 217, 41.829)
      (266, 222, 21.806)
      (266, 239, 23.435)
      (266, 296,  0.502)
      (266, 299, 98.160)
      (266, 313, 96.597)
      (266, 396, 52.212)
      (267, 41,  0.825)
      (267, 42, 99.035)
      (267, 69,  8.363)
      (267, 160, 77.283)
      (267, 193, 21.611)
      (267, 239, 88.152)
      (267, 326, 54.528)
      (268, 12,  2.250)
      (268, 27, 43.938)
      (268, 86, 16.806)
      (268, 95, 31.158)
      (268, 250, 21.119)
      (268, 319, 23.305)
      (269, 43, 33.864)
      (269, 88, 94.336)
      (269, 93,  4.995)
      (269, 210, 50.501)
      (269, 274, 98.746)
      (269, 329, 83.493)
      (269, 331, 78.539)
      (269, 368, 49.180)
      (270, 68, 53.267)
      (270, 119, 66.932)
      (270, 137, 99.206)
      (270, 166, 97.564)
      (270, 202, 82.257)
      (270, 254, 61.573)
      (270, 313, 64.611)
      (271, 47, 23.170)
      (271, 100, 27.054)
      (271, 112, 21.230)
      (271, 124, 35.481)
      (271, 182, 58.226)
      (271, 195, 47.082)
      (271, 234, 31.039)
      (271, 303, 54.309)
      (272, 14, 22.176)
      (272, 280, 48.881)
      (272, 317,  4.944)
      (272, 324, 46.636)
      (272, 403, 56.867)
      (273,  9, 96.741)
      (273, 32, 62.471)
      (273, 56, 17.733)
      (273, 85, 12.481)
      (273, 303, 50.172)
      (273, 315, 60.922)
      (273, 337, 30.007)
      (273, 355, 51.428)
      (273, 358,  1.592)
      (273, 365,  8.391)
      (273, 382, 50.005)
      (274,  6, 99.854)
      (274, 16, 43.266)
      (274, 29,  1.302)
      (274, 30, 47.323)
      (274, 38, 40.736)
      (274, 44, 21.161)
      (274, 102,  9.401)
      (274, 118, 98.594)
      (274, 127, 70.162)
      (274, 141, 21.081)
      (274, 163, 91.538)
      (274, 203, 49.466)
      (274, 219, 18.015)
      (274, 224, 19.403)
      (274, 350, 67.960)
      (274, 353, 90.669)
      (274, 375, 39.740)
      (274, 392, 42.235)
      (275, 15, 62.673)
      (275, 59, 83.981)
      (275, 184, 17.324)
      (275, 207, 63.976)
      (275, 221, 78.859)
      (275, 233, 60.761)
      (275, 278, 55.852)
      (275, 389, 34.180)
      (275, 399, 50.867)
      (276,  4, 16.493)
      (276, 11, 94.398)
      (276, 37, 98.522)
      (276, 47, 26.961)
      (276, 104,  0.842)
      (276, 151, 85.237)
      (276, 201, 98.407)
      (276, 236, 32.443)
      (276, 284,  0.213)
      (276, 292, 97.389)
      (276, 356, 42.865)
      (277, 66, 29.581)
      (277, 150, 71.575)
      (277, 173, 90.592)
      (277, 271,  0.392)
      (277, 283, 74.689)
      (277, 305, 39.393)
      (277, 328, 36.391)
      (277, 361, 66.034)
      (278, 15, 16.990)
      (278, 20, 71.322)
      (278, 32, 33.378)
      (278, 55, 37.632)
      (278, 85, 95.001)
      (278, 94, 74.433)
      (278, 122, 27.677)
      (278, 189, 73.475)
      (278, 204, 88.982)
      (278, 211, 52.161)
      (278, 237, 27.891)
      (278, 346, 74.560)
      (278, 368, 79.436)
      (278, 394, 24.349)
      (279, 16, 93.670)
      (279, 45, 53.786)
      (279, 46, 37.951)
      (279, 48, 74.829)
      (279, 115, 86.506)
      (279, 120, 74.551)
      (279, 164,  8.727)
      (279, 175, 49.559)
      (279, 184, 51.591)
      (279, 211, 68.406)
      (279, 283, 39.899)
      (279, 301, 39.828)
      (279, 325, 19.475)
      (279, 374, 81.168)
      (279, 377, 62.307)
      (279, 394, 99.230)
      (280,  0,  3.958)
      (280, 47, 67.861)
      (280, 49, 51.009)
      (280, 123, 87.419)
      (280, 220, 75.535)
      (280, 238, 55.561)
      (280, 371, 86.914)
      (281,  9, 78.661)
      (281, 15, 87.840)
      (281, 46, 95.687)
      (281, 67,  0.527)
      (281, 129, 81.382)
      (281, 373, 51.104)
      (282, 12, 73.807)
      (282, 135, 91.245)
      (282, 171, 31.542)
      (282, 184,  6.543)
      (282, 233, 28.405)
      (282, 238, 43.941)
      (282, 341,  1.710)
      (282, 391, 45.955)
      (283, 32,  1.207)
      (283, 81, 42.813)
      (283, 114, 72.963)
      (283, 125, 37.211)
      (283, 176, 92.604)
      (283, 184,  2.223)
      (283, 196, 59.917)
      (283, 229, 96.928)
      (283, 256, 66.448)
      (283, 260, 89.782)
      (283, 289, 25.072)
      (283, 342, 49.275)
      (283, 356, 17.538)
      (283, 401, 21.772)
      (284, 10, 25.917)
      (284, 28, 59.636)
      (284, 191, 29.878)
      (284, 210, 51.361)
      (284, 233, 57.141)
      (284, 238, 56.109)
      (284, 240,  8.939)
      (284, 252, 48.330)
      (285, 35, 66.434)
      (285, 41, 88.946)
      (285, 195,  1.360)
      (285, 207, 89.615)
      (285, 262, 82.062)
      (285, 318, 43.126)
      (285, 396, 45.425)
      (286, 35, 17.586)
      (286, 39,  7.675)
      (286, 163, 74.510)
      (286, 173, 92.334)
      (286, 201, 20.228)
      (286, 205, 52.605)
      (286, 246, 10.948)
      (286, 326, 32.679)
      (286, 357,  6.139)
      (286, 371, 30.214)
      (286, 383, 62.461)
      (287,  1,  8.745)
      (287,  3, 97.518)
      (287, 39, 64.089)
      (287, 65, 39.303)
      (287, 100, 32.294)
      (287, 109, 92.960)
      (287, 116, 88.337)
      (287, 127, 84.382)
      (287, 143, 10.913)
      (287, 228, 54.250)
      (287, 235, 97.242)
      (287, 270, 62.149)
      (287, 327,  1.308)
      (287, 362, 33.174)
      (288, 52, 84.294)
      (288, 67, 13.831)
      (288, 99, 74.735)
      (288, 105, 26.500)
      (288, 215,  9.640)
      (288, 258, 62.693)
      (288, 265, 58.920)
      (288, 269, 87.794)
      (288, 283, 65.047)
      (288, 396, 52.961)
      (289, 38, 61.963)
      (289, 39, 43.401)
      (289, 48, 17.421)
      (289, 328,  2.501)
      (289, 376, 37.221)
      (289, 381, 54.731)
      (289, 383, 39.680)
      (289, 401, 83.306)
      (290, 44, 26.904)
      (290, 49,  9.716)
      (290, 54, 67.803)
      (290, 81, 45.126)
      (290, 85, 55.294)
      (290, 98, 83.796)
      (290, 106, 63.783)
      (290, 110, 35.366)
      (290, 128,  1.717)
      (290, 168, 19.195)
      (290, 210, 89.379)
      (290, 214, 46.650)
      (290, 244, 54.111)
      (290, 248, 31.784)
      (290, 265, 22.602)
      (290, 363,  5.342)
      (291, 20, 44.596)
      (291, 29, 63.273)
      (291, 45, 61.549)
      (291, 103, 33.213)
      (291, 107, 73.926)
      (291, 115, 84.733)
      (291, 120, 98.711)
      (291, 154, 76.267)
      (291, 177, 53.785)
      (291, 218, 35.383)
      (291, 248, 72.134)
      (291, 258, 65.642)
      (291, 281, 56.789)
      (291, 316, 22.231)
      (291, 344, 82.395)
      (292,  1, 97.853)
      (292, 12, 29.455)
      (292, 25, 21.882)
      (292, 28, 92.552)
      (292, 29, 29.897)
      (292, 63, 86.347)
      (292, 92, 87.721)
      (292, 101, 18.639)
      (292, 143, 27.443)
      (292, 180, 96.754)
      (292, 242, 54.781)
      (292, 267, 13.349)
      (292, 270, 14.553)
      (292, 291, 21.610)
      (292, 394, 56.332)
      (293,  7,  7.644)
      (293, 51, 24.528)
      (293, 64, 32.893)
      (293, 125,  0.150)
      (293, 163, 77.048)
      (293, 187, 91.300)
      (293, 212, 87.850)
      (293, 258, 63.143)
      (293, 275, 99.436)
      (293, 277, 35.426)
      (293, 303, 48.408)
      (293, 307, 73.395)
      (293, 315, 95.065)
      (293, 334, 85.295)
      (293, 340, 49.863)
      (293, 351, 84.059)
      (293, 357, 99.843)
      (293, 373, 76.457)
      (293, 382, 13.096)
      (293, 391, 23.092)
      (294, 19, 55.172)
      (294, 208, 13.097)
      (294, 210, 99.009)
      (294, 255,  6.732)
      (294, 272, 86.217)
      (294, 288, 10.570)
      (294, 328, 57.372)
      (294, 344, 84.519)
      (294, 348, 82.285)
      (295,  4,  0.929)
      (295, 37, 65.941)
      (295, 144, 46.892)
      (295, 159, 35.422)
      (295, 264, 34.325)
      (295, 291,  0.036)
      (295, 340, 72.826)
      (295, 354, 38.741)
      (296, 49, 86.410)
      (296, 77, 50.023)
      (296, 153, 90.910)
      (296, 230, 49.902)
      (296, 232, 81.258)
      (296, 242, 51.184)
      (296, 277, 22.808)
      (296, 349, 94.809)
      (297,  8, 68.776)
      (297, 25, 73.564)
      (297, 41, 54.748)
      (297, 55, 46.035)
      (297, 80, 13.406)
      (297, 130, 95.517)
      (297, 154, 89.316)
      (297, 167,  6.469)
      (297, 177, 20.442)
      (297, 191, 70.586)
      (297, 210,  4.116)
      (297, 216,  0.226)
      (297, 235, 25.539)
      (297, 245, 88.291)
      (297, 285, 25.718)
      (297, 368, 84.555)
      (297, 380, 62.970)
      (298, 35, 78.744)
      (298, 36, 57.061)
      (298, 64, 37.818)
      (298, 107, 39.869)
      (298, 112, 30.544)
      (298, 117,  9.797)
      (298, 159, 73.740)
      (298, 164, 22.485)
      (298, 174, 66.271)
      (298, 182, 41.410)
      (298, 200, 20.641)
      (298, 203, 31.508)
      (298, 244, 30.294)
      (298, 246, 12.592)
      (298, 257, 98.896)
      (298, 296, 43.365)
      (298, 386, 37.527)
      (299, 16,  7.243)
      (299, 46, 20.432)
      (299, 80, 25.824)
      (299, 118, 37.763)
      (299, 182, 76.079)
      (299, 204, 90.108)
      (299, 318, 12.250)
      (299, 336,  9.243)
      (299, 340, 79.548)
      (299, 344, 56.497)
      (299, 381, 35.297)
      (299, 402, 25.885)
      (300,  4, 80.440)
      (300, 35, 78.521)
      (300, 68, 35.836)
      (300, 137, 53.111)
      (300, 138, 33.167)
      (300, 173, 30.438)
      (300, 272,  2.032)
      (300, 334, 80.583)
      (300, 344, 71.391)
      (300, 371,  1.026)
      (300, 382, 37.868)
      (300, 395, 72.789)
      (301,  4, 68.454)
      (301, 54, 79.806)
      (301, 108, 90.035)
      (301, 202, 13.009)
      (301, 225, 16.217)
      (301, 232, 44.328)
      (301, 339, 98.546)
      (301, 401, 46.121)
      (302, 36, 52.623)
      (302, 209, 42.249)
      (302, 326, 47.604)
      (302, 399, 99.423)
      (303,  7, 47.458)
      (303, 146,  6.075)
      (303, 196, 76.275)
      (303, 305, 33.489)
      (303, 311, 29.888)
      (303, 335, 20.951)
      (304, 49, 97.714)
      (304, 56, 41.426)
      (304, 95, 83.645)
      (304, 163, 79.925)
      (304, 230, 15.786)
      (304, 254, 67.334)
      (304, 291, 59.957)
      (304, 307,  3.589)
      (304, 353, 52.502)
      (304, 383, 72.832)
      (304, 386,  3.000)
      (305, 41, 97.172)
      (305, 110, 88.959)
      (305, 129, 82.994)
      (305, 168, 29.731)
      (305, 173, 20.671)
      (305, 233, 60.721)
      (305, 359, 21.927)
      (306, 11, 53.282)
      (306, 154, 99.766)
      (306, 265, 99.725)
      (306, 282, 18.642)
      (306, 292, 22.284)
      (306, 336, 93.738)
      (306, 358, 58.991)
      (306, 383, 94.279)
      (306, 394, 75.992)
      (306, 396, 68.427)
      (307, 12, 63.197)
      (307, 14, 19.562)
      (307, 62,  1.517)
      (307, 102, 23.274)
      (307, 147, 98.957)
      (307, 211, 91.662)
      (307, 269, 47.485)
      (307, 313, 69.302)
      (307, 316,  9.588)
      (307, 360, 28.387)
      (307, 365, 75.109)
      (307, 401, 69.448)
      (308,  6, 90.562)
      (308,  9, 19.965)
      (308, 40, 87.788)
